Unnamed: 0,Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
9695,TOYOTA,YARIS,2006,1300.0,Automatic,Petrol,209000.0,Kadawatha,2025-01-27,No Leasing,USED,Available,Available,Available,Available,59.75
9066,TOYOTA,TOYOTA,1997,1200.0,Manual,Petrol,308000.0,Gampaha,2025-01-29,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.0
3318,NISSAN,PRESEA,2000,1500.0,Manual,Petrol,275000.0,Anuradapura,2025-01-30,No Leasing,USED,Available,Available,Available,Available,26.5
6586,TATA,NANO,2017,800.0,Automatic,Petrol,88000.0,Kalutara,2025-02-01,Ongoing Lease,USED,Available,Available,Not_Available,Available,19.9
2787,NISSAN,FB14 SUPER SALOON,1998,1500.0,Manual,Petrol,297000.0,Hambantota,2025-01-14,No Leasing,USED,Available,Available,Available,Available,31.9
4105,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Embilipitiya,2025-02-05,No Leasing,USED,Available,Available,Available,Available,33.02984496124031
6060,SUZUKI,WAGON R FZ,2014,660.0,Automatic,Hybrid,121000.0,Battaramulla,2025-01-20,No Leasing,USED,Available,Available,Available,Available,54.99
1676,MERCEDES-BENZ,C200,2016,1500.0,Automatic,Petrol,99000.0,Negombo,2025-02-04,No Leasing,USED,Available,Available,Available,Available,243.0
3947,PROTON,SAGA,2011,1411.0,Automatic,Petrol,154000.0,Veyangoda,2025-01-30,Ongoing Lease,USED,Available,Available,Available,Available,9.95
4444,SUZUKI,ALTO,2007,800.0,Manual,Petrol,198000.0,Polonnaruwa,2024-12-13,No Leasing,USED,Available,Available,Not_Available,Not_Available,24.0195
2936,NISSAN,FB15 SUPER,1998,1500.0,Automatic,Petrol,297000.0,Kandy,2025-02-05,No Leasing,USED,Not_Available,Available,Not_Available,Available,35.75
9384,TOYOTA,VITZ,2010,990.0,Automatic,Petrol,165000.0,Ampara,2025-01-01,No Leasing,USED,Available,Available,Available,Available,56.0
9295,TOYOTA,VITZ,2007,1000.0,Automatic,Petrol,198000.0,Horana,2025-01-09,No Leasing,USED,Available,Available,Available,Available,49.5
5722,SUZUKI,WAGON R,2014,660.0,Automatic,Petrol,121000.0,Kaduwela,2025-02-05,No Leasing,USED,Available,Available,Available,Available,58.5
7509,TOYOTA,AXIO WXB,2017,1490.0,Automatic,Hybrid,88000.0,Dehiwala-Mount-Lavinia,2024-12-15,No Leasing,USED,Available,Available,Available,Available,139.5
2503,NISSAN,BLUEBIRD,1984,1800.0,Manual,Diesel,451000.0,Colombo,2025-01-09,No Leasing,USED,Available,Available,Not_Available,Available,13.0
8298,TOYOTA,DX WAGON,1986,1300.0,Manual,Petrol,429000.0,Wennappuwa,2025-02-01,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.9
2369,MORRIS,MINI COOPER,1998,1300.0,Manual,Petrol,297000.0,Avissawella,2025-01-27,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,38.5
4967,SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Colombo,2025-01-16,No Leasing,USED,Available,Available,Available,Available,32.9
2217,MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Welimada,2025-01-02,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,6.6
2218,MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Polgahawela,2025-01-02,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.9
3326,NISSAN,PRESEA R11,2001,1500.0,Automatic,Petrol,264000.0,Dehiwala-Mount-Lavinia,2024-12-16,No Leasing,USED,Available,Available,Available,Available,29.8
6423,SUZUKI,WAGON R STINGRAY,2015,650.0,Automatic,Petrol,110000.0,Polonnaruwa,2024-12-11,No Leasing,USED,Available,Available,Not_Available,Available,55.18870967741937
3583,NISSAN,VANETTE,2001,2000.0,Automatic,Diesel,264000.0,Gampaha,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,18.75
9616,TOYOTA,VITZ SAFETY,2016,1000.0,Automatic,Petrol,99000.0,Matara,2025-01-16,No Leasing,USED,Available,Available,Available,Available,79.9
7820,TOYOTA,COROLLA,1988,1500.0,Manual,Petrol,407000.0,Hanwella,2024-12-17,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,13.3875
7345,TOYOTA,AXIO,2012,1500.0,Automatic,Petrol,143000.0,Boralesgamuwa,2025-01-02,No Leasing,USED,Available,Available,Available,Available,84.0
6134,SUZUKI,WAGON R FZ SAFETY,2016,650.0,Automatic,Petrol,99000.0,Gampaha,2024-12-21,No Leasing,USED,Available,Available,Available,Available,57.0
3115,NISSAN,MARCH AK12,2003,1300.0,Automatic,Petrol,242000.0,Panadura,2025-02-01,No Leasing,USED,Available,Available,Available,Available,34.5
85,BMW,318I,2018,1500.0,Automatic,Petrol,77000.0,Nugegoda,2025-01-27,No Leasing,USED,Available,Available,Available,Available,271.25
2801,NISSAN,FB15,2000,1500.0,Automatic,Petrol,275000.0,Kurunegala,2025-02-04,No Leasing,USED,Available,Available,Not_Available,Available,36.35
3671,PERODUA,KELISA,2006,1000.0,Automatic,Petrol,209000.0,Piliyandala,2025-02-05,No Leasing,USED,Available,Available,Available,Available,32.9
3667,PERODUA,KANCIL,2001,850.0,Manual,Petrol,264000.0,Colombo,2025-02-03,No Leasing,USED,Available,Not_Available,Available,Available,13.75
9586,TOYOTA,VITZ KSP90,2007,1000.0,Automatic,Petrol,198000.0,Malabe,2025-01-11,No Leasing,USED,Available,Available,Available,Available,54.5
8038,TOYOTA,COROLLA AE110,1997,1500.0,Automatic,Petrol,308000.0,Galle,2025-02-05,No Leasing,USED,Available,Available,Available,Available,39.25
5725,SUZUKI,WAGON R,2017,650.0,Automatic,Petrol,88000.0,Colombo,2025-02-05,No Leasing,USED,Available,Available,Available,Not_Available,65.75
4590,SUZUKI,ALTO JAPAN,2003,650.0,Automatic,Petrol,242000.0,Gampaha,2025-02-04,No Leasing,USED,Available,Available,Available,Available,32.15
2019,MICRO,PANDA LC 1.0,2018,1000.0,Manual,Petrol,77000.0,Malabe,2025-02-03,No Leasing,USED,Available,Available,Available,Available,33.9
7463,TOYOTA,AXIO G GRADE,2015,1490.0,Automatic,Hybrid,110000.0,Kegalle,2024-12-28,No Leasing,USED,Available,Available,Available,Available,111.93333333333334
2525,NISSAN,BLUEBIRD EU11,1988,1950.0,Manual,Diesel,407000.0,Kalutara,2025-01-30,Ongoing Lease,USED,Not_Available,Available,Not_Available,Not_Available,15.0
9414,TOYOTA,VITZ,2007,1300.0,Automatic,Petrol,198000.0,Dehiwala-Mount-Lavinia,2024-12-25,No Leasing,USED,Available,Available,Available,Available,57.5
5937,SUZUKI,WAGON R FX,2017,650.0,Automatic,Petrol,88000.0,Kiribathgoda,2025-01-31,No Leasing,USED,Available,Available,Available,Available,59.31190476190476
3212,NISSAN,MARCH TURBO K10,1990,1300.0,Manual,Petrol,385000.0,Gampaha,2025-01-19,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,14.75
519,HONDA,CIVIC EK3,1997,1500.0,Automatic,Petrol,308000.0,Colombo,2025-01-02,Ongoing Lease,USED,Available,Available,Available,Available,38.0
5366,SUZUKI,SPACIA,2015,650.0,Automatic,Hybrid,110000.0,Kottawa,2025-02-03,No Leasing,USED,Available,Available,Available,Available,53.65
6451,SUZUKI,WAGON R STINGRAY J STYLE,2015,640.0,Automatic,Petrol,110000.0,Wattala,2025-01-31,No Leasing,USED,Available,Available,Available,Available,57.0
2895,NISSAN,FB15,2003,1500.0,Automatic,Petrol,242000.0,Divulapitiya,2024-12-16,No Leasing,USED,Available,Available,Available,Available,44.75
244,DAEWOO,DAEWOO,1996,1500.0,Automatic,Petrol,319000.0,Kurunegala,2025-01-10,Ongoing Lease,USED,Available,Available,Not_Available,Available,17.5
4714,SUZUKI,ALTO K10,2011,998.0,Manual,Petrol,154000.0,Kadawatha,2025-01-29,No Leasing,USED,Available,Available,Not_Available,Available,27.95
9010,TOYOTA,STARLET EP82 X LIMITED,1993,1300.0,Manual,Petrol,352000.0,Colombo,2025-01-31,No Leasing,USED,Available,Available,Available,Available,28.6
3425,NISSAN,SUNNY,1990,1400.0,Manual,Petrol,385000.0,Kurunegala,2024-12-22,No Leasing,USED,Available,Available,Not_Available,Not_Available,17.25
7503,TOYOTA,AXIO WXB,2017,1498.0,Automatic,Petrol,88000.0,Colombo,2025-01-03,No Leasing,USED,Available,Available,Available,Available,139.0
6968,TOYOTA,AQUA,2012,1490.0,Automatic,Hybrid,143000.0,Matara,2025-01-16,No Leasing,USED,Available,Available,Available,Available,68.0
9709,TOYOTA,YARIS,2006,1300.0,Automatic,Petrol,209000.0,Gampaha,2024-12-29,No Leasing,USED,Available,Available,Available,Available,61.5
5888,SUZUKI,WAGON R,2018,650.0,Automatic,Petrol,77000.0,Kuliyapitiya,2024-12-18,No Leasing,USED,Available,Available,Available,Available,73.9
6912,TOYOTA,ALLION G GRADE,2007,1500.0,Automatic,Petrol,198000.0,Colombo,2025-01-31,No Leasing,USED,Available,Available,Available,Available,86.5
5509,SUZUKI,SWIFT,2007,1300.0,Automatic,Petrol,198000.0,Colombo,2025-01-15,No Leasing,USED,Available,Available,Available,Available,51.5
2001,MICRO,PANDA CROSS,2017,1000.0,Manual,Petrol,88000.0,Malabe,2025-01-01,No Leasing,USED,Available,Available,Available,Available,36.75
885,HONDA,FIT GP5 SAFETY,2014,1000.0,Automatic,Petrol,121000.0,Matara,2025-02-01,No Leasing,USED,Available,Available,Available,Available,80.9
869,HONDA,FIT GP5 S GRADE,2014,1500.0,Automatic,Hybrid,121000.0,Kandy,2025-01-28,No Leasing,USED,Available,Available,Available,Available,85.5
5720,SUZUKI,WAGON R,2014,650.0,Automatic,Petrol,121000.0,Vavuniya,2025-02-05,No Leasing,USED,Available,Available,Available,Available,56.5
356,DATSUN,REDI-GO,2016,800.0,Manual,Petrol,99000.0,Kadawatha,2025-01-17,No Leasing,USED,Available,Available,Not_Available,Available,28.5
9696,TOYOTA,YARIS,2014,1300.0,Automatic,Petrol,121000.0,Wennappuwa,2025-01-26,Ongoing Lease,USED,Available,Available,Available,Available,72.92500000000001
5451,SUZUKI,SPACIA CUSTOM Z,2017,718.0,Automatic,Petrol,88000.0,Colombo,2025-01-07,No Leasing,USED,Available,Available,Available,Available,49.16666666666667
7810,TOYOTA,COROLLA,1991,1500.0,Manual,Petrol,374000.0,Nittambuwa,2024-12-29,No Leasing,USED,Available,Available,Available,Available,16.0
7342,TOYOTA,AXIO,2015,1500.0,Automatic,Hybrid,110000.0,Wattala,2025-01-03,No Leasing,USED,Available,Available,Available,Available,112.63636363636364
1275,HYUNDAI,SONATA,1999,1997.0,Automatic,Petrol,286000.0,Minuwangoda,2025-02-01,No Leasing,USED,Available,Available,Available,Available,18.9
1890,MICRO,PANDA,2013,1000.0,Manual,Petrol,132000.0,Malabe,2025-01-31,No Leasing,USED,Available,Available,Available,Available,23.134615384615383
8498,TOYOTA,PASSO HANA KGC30,2010,1000.0,Automatic,Petrol,165000.0,Malabe,2025-01-11,No Leasing,USED,Available,Available,Available,Available,51.9
7404,TOYOTA,AXIO 141,2008,1300.0,Automatic,Petrol,187000.0,Galle,2025-01-19,Ongoing Lease,USED,Available,Available,Available,Not_Available,80.0
8986,TOYOTA,STARLET,1991,1300.0,Manual,Petrol,374000.0,Kandy,2024-12-17,No Leasing,USED,Available,Available,Available,Not_Available,22.5
3563,NISSAN,TRAD SUNNY,1987,1500.0,Manual,Petrol,418000.0,Kurunegala,2024-12-17,No Leasing,USED,Available,Available,Available,Available,13.0
5787,SUZUKI,WAGON R,2018,660.0,Automatic,Hybrid,77000.0,Dambulla,2025-01-14,No Leasing,USED,Available,Available,Available,Not_Available,69.56041666666667
4958,SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Colombo,2025-02-02,No Leasing,USED,Available,Available,Available,Available,31.9
7904,TOYOTA,COROLLA 121,2003,1500.0,Automatic,Petrol,242000.0,Padukka,2025-01-23,No Leasing,USED,Available,Available,Available,Available,53.58333333333333
2380,NISSAN,AD WAGON,2003,1290.0,Automatic,Petrol,242000.0,Galle,2025-02-02,No Leasing,USED,Available,Available,Available,Available,28.5
3823,PERODUA,VIVA ELITE,2012,1000.0,Automatic,Petrol,143000.0,Piliyandala,2024-12-30,No Leasing,USED,Available,Available,Available,Available,45.0
8124,TOYOTA,COROLLA E80,1996,1350.0,Manual,Petrol,319000.0,Kalutara,2025-01-17,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.0
8216,TOYOTA,CORONA AT150,1987,1500.0,Manual,Petrol,418000.0,Elpitiya,2024-12-22,No Leasing,USED,Available,Available,Available,Not_Available,9.0
3306,NISSAN,N17 EX SALOON,2008,1300.0,Automatic,Petrol,187000.0,Galle,2024-12-22,No Leasing,USED,Available,Available,Available,Available,46.9
492,HONDA,CIVIC,2017,1000.0,Automatic,Petrol,88000.0,Colombo,2025-01-25,No Leasing,USED,Available,Available,Available,Available,120.75
3499,NISSAN,SUNNY SB14 EX SALOON,1998,1970.0,Automatic,Diesel,297000.0,Kandana,2025-02-01,No Leasing,USED,Available,Available,Available,Available,24.9
6360,SUZUKI,WAGON R STINGRAY,2014,660.0,Automatic,Petrol,121000.0,Gampaha,2024-12-27,No Leasing,USED,Available,Available,Available,Available,55.34558823529412
1116,HONDA,STARLET 90 LIMITED,1996,1300.0,Automatic,Diesel,319000.0,Pannipitiya,2025-01-24,No Leasing,USED,Available,Available,Available,Available,30.25
5637,SUZUKI,SWIFT CENTER ANTENNA,2004,1300.0,Automatic,Petrol,231000.0,Nittambuwa,2025-02-04,No Leasing,USED,Available,Available,Available,Available,39.9
8583,TOYOTA,PREMIO,2017,1500.0,Automatic,Petrol,88000.0,Colombo,2025-01-20,No Leasing,USED,Available,Available,Available,Available,183.0
9657,TOYOTA,WAGON,1990,1970.0,Manual,Diesel,385000.0,Horana,2025-01-09,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.95
8584,TOYOTA,PREMIO,2011,1500.0,Automatic,Petrol,154000.0,Kandy,2025-01-19,No Leasing,USED,Available,Available,Available,Available,113.5
6399,SUZUKI,WAGON R STINGRAY,2018,660.0,Automatic,Hybrid,77000.0,Kalutara,2024-12-19,No Leasing,USED,Available,Available,Available,Available,69.0
8524,TOYOTA,PREMIO,1999,1800.0,Automatic,Petrol,286000.0,Kurunegala,2025-02-04,No Leasing,USED,Available,Available,Available,Available,43.5
7591,TOYOTA,BELTA,2009,1000.0,Automatic,Petrol,176000.0,Kandy,2024-12-19,No Leasing,USED,Available,Available,Available,Available,64.0
3645,PERODUA,AXIA,2015,1000.0,Automatic,Petrol,110000.0,Panadura,2024-12-17,No Leasing,USED,Available,Available,Available,Available,53.95
2500,NISSAN,BLUEBIRD,2000,1800.0,Automatic,Petrol,275000.0,Kandy,2025-01-15,No Leasing,USED,Available,Available,Available,Available,32.0
5677,SUZUKI,SWIFT KEI,2003,650.0,Automatic,Petrol,242000.0,Piliyandala,2025-02-05,No Leasing,USED,Available,Available,Available,Available,34.95
5241,SUZUKI,MARUTI,2004,800.0,Manual,Petrol,231000.0,Kurunegala,2024-12-16,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14.8
6217,SUZUKI,WAGON R STINGRAY,2018,650.0,Automatic,Petrol,77000.0,Nattandiya,2025-02-02,No Leasing,USED,Available,Available,Available,Not_Available,69.99999
2783,NISSAN,FB14 SUPER SALOON,1999,1500.0,Automatic,Petrol,286000.0,Divulapitiya,2025-02-02,No Leasing,USED,Available,Available,Available,Available,29.5
3809,PERODUA,VIVA ELITE,2009,1000.0,Automatic,Petrol,176000.0,Galle,2025-01-20,No Leasing,USED,Available,Available,Available,Available,40.5
9570,TOYOTA,VITZ KSP90,2007,1000.0,Automatic,Petrol,198000.0,Boralesgamuwa,2025-02-02,No Leasing,USED,Available,Available,Available,Available,54.75
8458,TOYOTA,PASSO,2007,1000.0,Automatic,Petrol,198000.0,Kurunegala,2025-01-06,No Leasing,USED,Available,Available,Available,Available,48.75
7446,TOYOTA,AXIO G GRADE,2016,1500.0,Automatic,Petrol,99000.0,Ragama,2025-01-29,No Leasing,USED,Available,Available,Available,Available,122.0
1696,MERCEDES-BENZ,C200 COUPE SPORT,2001,2000.0,Automatic,Petrol,264000.0,Colombo,2024-12-21,No Leasing,USED,Available,Available,Available,Available,87.5
5685,SUZUKI,SWIFT RS,2017,1200.0,Automatic,Petrol,88000.0,Ja-Ela,2025-02-02,No Leasing,USED,Available,Available,Available,Available,81.75
6839,TOYOTA,ALLION 260,2011,1500.0,Automatic,Petrol,154000.0,Ambalangoda,2025-02-02,No Leasing,USED,Available,Available,Available,Available,97.5
2052,MICRO,TREND,2012,1075.0,Manual,Petrol,143000.0,Galle,2024-12-11,No Leasing,USED,Available,Available,Not_Available,Available,17.5
1776,MERCEDES-BENZ,S400 LONG WHEEL BASE,2015,3500.0,Automatic,Petrol,110000.0,Colombo,2025-02-05,No Leasing,USED,Available,Available,Available,Available,550.0
6259,SUZUKI,WAGON R STINGRAY,2017,650.0,Automatic,Hybrid,88000.0,Jaffna,2025-01-16,No Leasing,USED,Available,Available,Available,Available,68.31290322580645
3313,NISSAN,P11 PRIMERA,1998,1785.0,Automatic,Petrol,297000.0,Kurunegala,2024-12-29,No Leasing,USED,Available,Available,Available,Available,31.0
4781,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Malabe,2025-01-11,No Leasing,USED,Available,Available,Not_Available,Not_Available,32.25
8281,TOYOTA,DOLPHIN LH113,1994,2800.0,Automatic,Diesel,341000.0,Homagama,2025-01-07,No Leasing,USED,Available,Available,Not_Available,Not_Available,58.5
6468,SUZUKI,WAGON R STINGRAY J STYLE,2014,660.0,Automatic,Hybrid,121000.0,Matugama,2024-12-22,Ongoing Lease,USED,Available,Available,Available,Available,57.75
1592,MAZDA,FAMILIA 323,2000,1373.0,Automatic,Petrol,275000.0,Matale,2025-01-13,No Leasing,USED,Available,Available,Available,Available,32.5
1723,MERCEDES-BENZ,CLA 200 AMG PREMIUM,2014,1600.0,Automatic,Petrol,121000.0,Nugegoda,2025-01-30,No Leasing,USED,Available,Available,Available,Available,179.0
215,CHEVROLET,CRUZE,2006,1300.0,Automatic,Petrol,209000.0,Colombo,2025-02-02,No Leasing,USED,Available,Available,Available,Available,37.0
8186,TOYOTA,CORONA,1991,1490.0,Manual,Petrol,374000.0,Pannipitiya,2025-02-02,No Leasing,USED,Available,Available,Available,Available,16.75
9131,TOYOTA,VIOS JAPAN,2003,1500.0,Automatic,Petrol,242000.0,Polonnaruwa,2025-01-15,No Leasing,USED,Available,Available,Available,Available,46.75
490,HONDA,CIVIC,1989,1500.0,Manual,Petrol,396000.0,Kalutara,2025-01-28,No Leasing,USED,Available,Available,Available,Available,14.75
8938,TOYOTA,SPRINTER,1990,2000.0,Manual,Diesel,385000.0,Ambalangoda,2025-01-18,No Leasing,USED,Available,Available,Not_Available,Available,15.5
3483,NISSAN,SUNNY FB15,2002,1500.0,Automatic,Petrol,253000.0,Kurunegala,2024-12-25,No Leasing,USED,Available,Available,Available,Available,45.25
5102,SUZUKI,MARUTI,2005,800.0,Manual,Petrol,220000.0,Malabe,2025-01-29,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.5
5187,SUZUKI,MARUTI,2011,800.0,Manual,Petrol,154000.0,Gampaha,2025-01-19,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.75
3431,NISSAN,SUNNY,1990,1428.0,Manual,Petrol,385000.0,Anuradapura,2024-12-07,No Leasing,USED,Available,Available,Available,Available,18.0
6001,SUZUKI,WAGON R FZ,2017,650.0,Automatic,Hybrid,88000.0,Kurunegala,2025-02-04,No Leasing,USED,Available,Available,Available,Available,62.0
7348,TOYOTA,AXIO,2013,1490.0,Automatic,Hybrid,132000.0,Mulleriyawa,2024-12-31,No Leasing,USED,Available,Available,Available,Available,95.0
5513,SUZUKI,SWIFT,2009,1240.0,Automatic,Petrol,176000.0,Marawila,2025-01-14,No Leasing,USED,Available,Available,Available,Available,55.0
25,AUDI,A4,2012,2000.0,Automatic,Diesel,143000.0,Kandana,2025-01-15,No Leasing,USED,Available,Available,Available,Available,169.0
3512,NISSAN,SYLPHY,2000,1499.0,Automatic,Petrol,275000.0,Nittambuwa,2025-01-31,No Leasing,USED,Available,Available,Available,Available,39.75
2409,NISSAN,AD WAGON Y11,2000,1500.0,Automatic,Petrol,275000.0,Wattala,2025-02-04,No Leasing,USED,Available,Available,Not_Available,Available,27.2
3270,NISSAN,N16 SUNNY EX SALOON,2001,1500.0,Automatic,Petrol,264000.0,Galle,2024-12-23,No Leasing,USED,Available,Available,Available,Available,36.5
5209,SUZUKI,MARUTI,2010,800.0,Manual,Petrol,165000.0,Ja-Ela,2024-12-27,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.134375
8523,TOYOTA,PREMIO,2007,1500.0,Automatic,Petrol,198000.0,Dehiwala-Mount-Lavinia,2025-02-04,No Leasing,USED,Available,Available,Available,Available,87.5
1552,MAZDA,FAMILIA,1989,1320.0,Manual,Petrol,396000.0,Negombo,2025-02-03,No Leasing,USED,Available,Available,Not_Available,Not_Available,15.75
9000,TOYOTA,STARLET EP82,1993,1300.0,Manual,Petrol,352000.0,Mawanella,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Not_Available,25.5
8433,TOYOTA,PASSO,2007,1000.0,Automatic,Petrol,198000.0,Kadawatha,2025-02-05,No Leasing,USED,Available,Available,Available,Available,43.75
3871,PERODUA,VIVA ELITE PREMIUM,2011,1000.0,Automatic,Petrol,154000.0,Colombo,2025-02-04,No Leasing,USED,Available,Available,Available,Available,39.95
3402,NISSAN,SB14,1996,1970.0,Automatic,Diesel,319000.0,Kurunegala,2025-01-26,No Leasing,USED,Available,Available,Available,Available,24.25
4529,SUZUKI,ALTO 800,2015,796.0,Manual,Petrol,110000.0,Nittambuwa,2024-12-28,No Leasing,USED,Available,Available,Not_Available,Available,33.9
979,HONDA,GRACE EX,2017,1500.0,Automatic,Petrol,88000.0,Bandarawela,2025-01-12,No Leasing,USED,Available,Available,Available,Available,121.0
2655,NISSAN,FB12 TRAD SUNNY,1987,1500.0,Manual,Petrol,418000.0,Kadawatha,2025-01-06,No Leasing,USED,Available,Available,Available,Available,15.49375
1847,MICRO,MX7,2014,1500.0,Manual,Petrol,121000.0,Pannala,2024-12-20,Ongoing Lease,USED,Available,Available,Available,Available,34.0
7590,TOYOTA,BELTA,2012,1000.0,Automatic,Petrol,143000.0,Kandy,2024-12-19,No Leasing,USED,Available,Available,Available,Available,68.0
7914,TOYOTA,COROLLA 121,2001,1500.0,Automatic,Petrol,264000.0,Tangalle,2024-12-24,No Leasing,USED,Available,Available,Available,Available,54.0
9248,TOYOTA,VITZ,2018,1000.0,Automatic,Petrol,77000.0,Panadura,2025-01-28,No Leasing,USED,Available,Available,Available,Available,90.70925925925924
6955,TOYOTA,AQUA,2012,1500.0,Automatic,Petrol,143000.0,Homagama,2025-02-01,No Leasing,USED,Available,Available,Available,Available,66.5
5721,SUZUKI,WAGON R,2017,660.0,Automatic,Petrol,88000.0,Kalutara,2025-02-05,No Leasing,USED,Available,Available,Available,Available,60.0
515,HONDA,CIVIC EK3,1996,1450.0,Manual,Petrol,319000.0,Moratuwa,2025-01-22,No Leasing,USED,Available,Available,Available,Available,35.0
7131,TOYOTA,AQUA G GRADE,2014,1500.0,Automatic,Hybrid,121000.0,Hikkaduwa,2025-01-04,No Leasing,USED,Available,Available,Available,Available,71.75
8025,TOYOTA,COROLLA AE100,1992,1300.0,Manual,Petrol,363000.0,Kiribathgoda,2025-01-10,No Leasing,USED,Available,Available,Not_Available,Not_Available,20.7
1102,HONDA,N WGN,2017,650.0,Automatic,Petrol,88000.0,Kurunegala,2024-12-20,No Leasing,USED,Available,Available,Available,Available,68.0
3276,NISSAN,N16 SUPER SALOON,2000,1590.0,Automatic,Petrol,275000.0,Kurunegala,2025-02-02,No Leasing,USED,Available,Available,Available,Available,37.75
6879,TOYOTA,ALLION 260,2013,1490.0,Automatic,Petrol,132000.0,Chilaw,2024-12-10,No Leasing,USED,Available,Available,Available,Available,126.75
9338,TOYOTA,VITZ,2007,1000.0,Automatic,Petrol,198000.0,Colombo,2025-01-24,No Leasing,USED,Available,Available,Available,Available,57.5
8883,TOYOTA,PRIUS C AQUA,2014,1500.0,Automatic,Hybrid,121000.0,Colombo,2025-01-10,Ongoing Lease,USED,Available,Available,Available,Available,82.0
8115,TOYOTA,COROLLA DX WAGON,1987,1500.0,Manual,Petrol,418000.0,Gampaha,2025-01-03,No Leasing,USED,Available,Available,Available,Available,15.1
3996,RENAULT,KWID,2017,800.0,Manual,Petrol,88000.0,Colombo,2025-01-05,No Leasing,USED,Available,Available,Available,Available,30.5
194,CHERY,QQ,2009,800.0,Manual,Petrol,176000.0,Matara,2024-12-16,No Leasing,USED,Available,Available,Available,Available,14.95
4711,SUZUKI,ALTO K10,2015,1000.0,Manual,Petrol,110000.0,Dompe,2025-01-31,No Leasing,USED,Available,Available,Not_Available,Available,38.0
643,HONDA,FIT GP1,2011,1390.0,Automatic,Petrol,154000.0,Gampaha,2025-02-03,No Leasing,USED,Available,Available,Available,Available,61.63125
8206,TOYOTA,CORONA,1997,2000.0,Automatic,Diesel,308000.0,Anuradapura,2024-12-19,No Leasing,USED,Available,Available,Available,Available,37.5
3285,NISSAN,N17,2005,1500.0,Automatic,Petrol,220000.0,Anuradapura,2025-02-05,No Leasing,USED,Available,Available,Available,Available,47.5
3116,NISSAN,MARCH AK12,2003,1300.0,Automatic,Petrol,242000.0,Moratuwa,2025-02-01,No Leasing,USED,Available,Available,Available,Available,35.5
6177,SUZUKI,WAGON R STINGRAY,2014,650.0,Automatic,Hybrid,121000.0,Wattala,2025-02-05,No Leasing,USED,Available,Available,Available,Available,52.75
3575,NISSAN,TRAD SUNNY HB12,1988,1500.0,Manual,Petrol,407000.0,Kelaniya,2025-01-10,No Leasing,NEW,Available,Available,Not_Available,Not_Available,14.7
8829,TOYOTA,PRIUS,2011,1800.0,Automatic,Hybrid,154000.0,Gampaha,2024-12-30,No Leasing,USED,Available,Available,Available,Available,90.95
4320,SUZUKI,ALTO,2014,800.0,Manual,Petrol,121000.0,Colombo,2025-01-04,No Leasing,USED,Available,Available,Available,Available,31.75
9781,ZOTYE,Z100,2019,998.0,Manual,Petrol,66000.0,Nittambuwa,2024-12-29,No Leasing,USED,Available,Available,Available,Available,28.0
2207,MITSUBISHI,LANCER BOX,1983,1500.0,Manual,Petrol,462000.0,Elpitiya,2025-01-27,No Leasing,USED,Available,Not_Available,Not_Available,Available,10.25
4552,SUZUKI,ALTO 800,2011,800.0,Manual,Petrol,154000.0,Colombo,2024-12-10,No Leasing,NEW,Available,Not_Available,Not_Available,Not_Available,28.65000000000001
7853,TOYOTA,COROLLA 110,2001,1500.0,Manual,Petrol,264000.0,Kandy,2024-12-25,No Leasing,USED,Available,Available,Not_Available,Available,35.0
3718,PERODUA,VIVA ELITE,2011,1000.0,Manual,Petrol,154000.0,Galle,2025-02-03,Ongoing Lease,USED,Available,Available,Available,Available,38.5
972,HONDA,GRACE EX,2016,1500.0,Automatic,Hybrid,99000.0,Kandy,2025-02-02,No Leasing,USED,Available,Available,Available,Available,115.0
4579,SUZUKI,ALTO AVEO,2007,1000.0,Manual,Petrol,198000.0,Nittambuwa,2025-02-04,No Leasing,USED,Available,Available,Not_Available,Not_Available,25.9
